country,title,text
HU,Analyst,"https://www.linkedin.com/jobs/view/2494545243/

Security Analyst

Company: Diligent Corporation 
Location: Budapest, Hungary
Industry: Information Technology & Services, Computer Software, Financial Services
Employment Type: Full-time
Job Functions: Information Technology

About the job

Position Overview
This position is a security governance and compliance focused position. The successful candidate will become a Subject Matter Expert (SME) on the security of Diligentâs products as well as the companyâs security policies and procedures and will be responsible for providing security-related support to Diligentâs Sales and Customer Success teams in the Europe, Middle East, and Africa (EMEA) region.
This position resides in Diligentâs Security Governance and Compliance Group and will be located in Budapest, Hungary. The ideal candidate will enjoy security work, customer interaction, and thrive working in a dynamic work environment. Minimal travel is anticipated.

Roles/Responsibilities
- Become SME on the security details of Diligentâs products
- Respond to customer requests for completing security questionnaires, attending conference calls, and participating in audit reviews
- Maintain up-to-date product security documentation
- Schedule and provision Diligentâs customer penetration test sites
- Work with the Proposals group on maintaining the Security
- Knowledge Base
- Support team members with internal and external audit activities
- Stay current with security and compliance issues and trends

Required
- A degree in Information Security, Cyber Security, or related fields
- 3+ years of information security experience
- An industry recognized security certification such as Security+, CISA, CCSP, CISSP
- Strong interpersonal skills with the ability to easily and effectively interact with EMEA customerâs technical, non-technical, support, and business staff at all levels
- Ability to multi-task, work independently or with other departments, and be able to transition quickly between issues with minimal supervision

Experience Helpful
- Knowledge of Software-as-a-Service model.
- Familiarity with Board Management, Entity Management, File Sharing, and Messaging software
- Familiarity with IT incident and request platforms (eg. ServiceNow, Zendesk, Jira)
- Experience addressing CIO and CISO concerns about security and compliance risks
- Previous experience in a Customer Support or Sales Engineer role at a global SaaS company"
HU,Engineer,"https://www.linkedin.com/jobs/view/2494545243/

Information Security Engineer

Company: Play'n GO 
Location: Budapest, Hungary
Industry: Gambling & Casinos, Information Technology & Services
Employment Type: Full-time
Job Functions: Legal, Quality Assurance, Administrative

About the job
We are looking for a Information Security Engineer to join our growing team.

Main Responsibilities
- Coordinate with external Auditors on security related audits
- Assist with obtaining and maintaining the security certifications to comply with various jurisdiction requirements
- Carry out Cyber security risk assessments on systems and projects
- Perform security assessments and compliance checks, including vulnerability scans
- Write information security policies and procedures
- Analyse and investigate information security logs
- Deliver information security awareness and guidance to employees to increase security awareness and improve security performance
- Carries out Security Incident Management and Response, and maintain the relevant playbooks
- Stay abreast of the Cyber Security trends and developments

Requirements
- Experienced directly in Information Security having been in a similar role for the last three years, including handling information security incident handling
- A contributor to Knowledge transfer and information sharing working with minimal supervision
- Very familiar with Penetration Tests and Vulnerability assessments having carried them out yourself
- Well versed in the working of Endpoint protection solutions, Intrusion Detection and Intrusion Prevention Systems, Firewalls, Vulnerability Assessment and management tools, Security Information Event Management solutions
- Experienced with security in Cloud environments such as Microsoft Azure and Amazon Web Services
- Constantly striving to proactively improve cyber security posture
- All about automating processes so you can spend less time doing repeatable tasks
- Comfortable working under pressure and to tight deadlines
- An analytical person with good problem-solving skills
- Enjoy being a team player and always ready to help your colleagues
- Good knowledge of ISO 27001 standard or equivalent

Preferences
- An Information Security related degree and/or equivalent certifications, or at least have 5 years' experience in an Information Security position
- Experience with writing scripts in BASH, PERL, Python and PowerShell
- OCSP, CISSP, or CEH certifications
- Good knowledge of OWASP and CIS
- Good knowledge of ISO 31000 and ISO 22301"
HU,Analyst,"https://www.linkedin.com/jobs/view/2494545243/

Information Security Analyst

Company: KPMG Global Services Hungary 
Location: Budapest, Hungary
Seniority Level: Entry level
Industry: Information Technology & Services, Security & Investigations
Employment Type: Full-time
Job Functions: Information Technology

About the job
Budapest is the host to KPMG Global Services Hungary, KPMGâs international compliance services center, which offers VAT compliance and Accounting solutions, and multicultural compliance professionals, who can provide coverage in more than 40 countries with relevant language and technical skills.

What we offer
- Flexible working hours and home office opportunity
- 3 paid days for volunteering and CSR activities
- Multicultural working environment in a newly built office
- Medicover and life insurance package
- iPhone8 with subscription
- Regular English and Hungarian courses
- Fast development opportunity in a Big4 environment
- Opportunities for assignments in foreign KPMG offices after 2 years
- In-depth professional training from beginner to advanced level
- Well-being services: office yoga, shoe cleaning, laundry service
- Relocation support for foreign candidates

Key Responsibilites
- Responsible for understanding, identifying, and support managing risk impacting KGSH and its stakeholders, with a focus on technology-related information security (both general and cyber) matters and risks
- Participation in risk management activities, vendor evaluation, maintaining 3rd party registers
- Administering associated risk registers
- Supporting knowledge base management
- Active contribution in ISO audits (9001, 20000-1, 27001)
- In case of internal KPMG audits fulfilling initial and additional data requests
- Assisting regular reviews, such as monthly, quarterly, bi-annual infrastructure, database, and application reviews, preparing monthly patching and vulnerability reports

Requirements
- Science college degree (IT major strongly preferred)
- 0-2 years of experience
- Attention to details
- Careful and structured work, analytical mindset
- Computer systems knowledge, flexible to learn new technologies
- Ability to multi-task
- Proactivity"
HU,Manager,"https://www.linkedin.com/jobs/view/2494545243/

Cyber & Information Security Audit Manager

Company: Traffit Budapest
Location: Budapest, Hungary
Seniority Level: Associate
Industry: Information Technology & Services, Computer Software, Financial Services
Employment Type: Full-time
Job Functions: Information Technology

About the job
PozÃ­ciÃ³ LeÃ­rÃ¡sa / Job Description

Our Client is looking for an experienced Audit Lead to join our dynamically expanding team in Budapest!
The new colleague will be responsible for the management of risk assessment and audit delivery covering the full spectrum of Information Security including enterprise governance, systems administration, network defense infrastructure, data protection, authentication services, vulnerability threat management, risk management and cyber incident response and recovery.

This encompasses providing objective risk based independent assurance with respect to the design and operating effectiveness of controls associated with IS that support critical business systems and processes across the group.
- Serves as a subject matter expert in auditing general and application controls across a variety of technologies and platforms using IS best practices and standards, including the NIST Cybersecurity and Risk Management Frameworks.
- Assists in the development of a robust IS Audit Plan independently executes in accordance with IA standards, relevant government statutes and regulations and policies.
- Delivers on-time high-quality audit reports, Internal Audit and Regulatory issue validation, as well as business monitoring and governance committee reporting.
- Uses excellent communication skills in order to influence a wide range of internal audiences including respective product, function, or regional executive management partners. May negotiate internally often at higher levels on matters which will have a major impact on the area managed.
- Proposes creative and pragmatic solutions for risk and control problems. Partners with Directors and Managing Directors to develop approaches for addressing broader corporate emerging issues.

Requirements
- 8+ years of relevant work experience
- BA/BS or equivalent. Related certifications (CPA, CISA, CIA or similar) are a plus. Additional security certifications (CISSP, CISM, CITP, CEH or similar) are desired.
- Works independently with demonstrated experience in managing technology audits and projects according to strict timetables and quality standards.
- Effective negotiation skills, a proactive and 'no surprises' approach in

Benefits
- flexible work arrangements
- only very occasional travel might be needed, we collaborate as a remote team
- an inclusive and friendly corporate culture where gender diversity and equality is widely recognized
- a socially active team and communities with diverse networking opportunities
- a supportive workplace for professionals returning to the office from childcare leave
- competitive compensation package"
HU,Engineer,"https://www.linkedin.com/jobs/view/2494545243/

Security Engineer


Company: Emarsys
Location: Budapest, Hungary
Industry: Information Technology & Services, Internet, Marketing & Advertising
Employment Type: Full-time
Job Functions: Information Technology
Seniority Level: Associate

About the job
We are looking for an experienced Security Engineer to help us maintain the security of our rapidly expanding infrastructure. As a member of a team of experienced security engineers, you will have the chance to participate in delivering mission-critical infrastructure, which ensures the highest levels of availability, performance and security.

YOUR AREA OF RESPONSIBILITES
- Test and pilot security solutions (examples: log analysis, vulnerability management, authentication solutions)
- Installation and operation of systems and security tools
- Perform audits for Windows and Linux systems, define baselines, manage findings and deviations with respective groups
- Perform vulnerability scan result analysis and root cause identification
- Manage security alerts
- Represent security in Office IT and Systems Engineering projects and ensure the fulfillment of project goals and security requirements

TECHNICAL TOPICS YOU SHOULD BE COMFORTABLE WORKING WITH
- Linux (CentOS / Red Hat) and Windows systems at an administrative level, understanding of security concepts
- Centralized management solutions for Windows and/or Linux is an advantage
- At least one common scripting language (e.g., Python)
- Experience with one or more vulnerability assessment tools (e.g., Nessus, OpenVAS, Burp, SQLMap)
- Understanding of security concepts (encryption, authentication, riskbased approach, automated auditing, vulnerability scanning)
- Network protocols, routing, firewalls, and security
- IT security tools and technologies: Intrusion Detection/Prevention Systems, Vulnerability Scanning, Security Incident and Event Management, Operating System Patch Management, Web Filtering,
- Technical security related certification (CISSP, CEH, etc.), and experience in a similar role are an advantage

WHAT WE OFFER
- A Team of motivated and experienced professionals
- Competitive salary and a positive environment
- A space for personal and professional growth (in-house meet-ups, conference visits, English courses, team-building events, various trainings)
- Flexibility to keep a good work-life balance
- A company MacBook Pro or Lenovo laptop, whichever you prefer
- A dog and family friendly office at a central Budapest location
- Various other extras: private health package, cafeteria, open and close bicycle storage, breakfast, fruits, TÃºrÃ³ Rudi, Nespresso coffee
- Finally, lots of fun!"
HU,Analyst,"https://www.linkedin.com/jobs/view/2554195918/

IT Security Analyst

Company: INNOVIEW 
Location: Budapest, Hungary
Seniority Level: Associate
Industry: Information Technology & Services, Computer Software, Financial Services
Employment Type: Full-time
Job Functions: Information Technology

About the job
Job Description
We are currently looking for an IT Security Analyst who will support our partner's departments in Budapest with creation and enhancement of locally managed IT applications and management information reports.

Security

Main tasks and responsibilities
- Managing the list of machines in PCI DSS scope (liaise with IT, HR and PCI team)
- Understand and document the Operational Processes of FSSC, creates flow diagrams for the PCI DSS team, keep them updated
- Keeping track of the pre-audits with quarterly scans, schedule additional scan in case of failure,
- Analyze the snooper result with the Supervisors, OP Manager the results, wipe data where needed, send the proofs to PCI Team
- Scheduling the scan of workstations, servers for the actual year, liaising with the Supervisors on the dates of scan on workstations in scope, follow up with the users for completeness (~ 120 users)
- Collect and follow up of audit requests, organize audits & improve the audit process.
- Manage the changes of the automation scripts when IT environments are changing (Windows server, network setup, Windows 10 andsecurity policies), in cooperation with IT.
- Once PCI officers are ready with the analysis, provide the Supervisors the results of analysis of workstations and analysis the server result for CC number
- Check with the users the results of wipe process, collect the wipe logs from workstations and does the wipe process on servers.
- Monthly checks the PCIDSS room audit, destroy documents if needed, handle the secure drives, any other equipment present in the PCI room
- Collect Visitor Logs from Reception, room audit documents, send to PCI officers monthly,
- Providing documents, video system results, HC logs of userâs movements inside company, keeping track of PCI procedures inside company
- Sending reminders to staff in case of missing reports
- Perform PCI cabinet check

Business Continuity Plan
- Understand and document the Operational Processes of FSSC, creates flow diagrams including internal âexternal process dependencies, keep the documentation updated
- Coordinates the yearly test of the IT environment with local and AF IT
- Updates the BCP plan yearly in cooperation with Operational Managers, Supervisors and Support Teams includes the new Operational Processes.

Qualifications
Our requirements:
- Bachelorâs degree with a focus on Economic Informatics
- 0-1 year of relevant experience as IT or Business Analyst
- Strong knowledge of Windows and Microsoft Applications
- Fluent English in writing and verbally
- Motivation to learn with Agile/SCRUM process
- PCI DSS security knowledge is an advantage

Your Skills
- Critical thinking and problem-solving mind-set
- Ability to work independently, proactively and precisely
- Highly motivated team player with strong communication and interpersonal skills
- Fast learning and adoptability skills
- Customer and Quality focus

Additional Information
- Our Offer For Your Hard Work
- Home office opportunity
- Cafeteria & bonus
- Discount airfare
- Dynamic working hours"
HU,Engineer,"https://www.linkedin.com/jobs/view/2472033246/

Information Security Engineer

Company: LogMeIn 
Location: Hungary 

Seniority Level: Associate
Industry: Computer Software
Employment Type: Full-time
Job Functions: Information Technology
Remote: Yes

About the job
The Corporate IT Security group is a diverse, cross-functional team that collaborates globally across the organization with a variety of stakeholders from service desk technicians to system architects, developers, and the executive team.
As a Senior Information Security Engineer, you will partner closely with various Security, IT, Network, Data Protection, Engineering Solutions and Delivery teams to assess, analyze, and optimize operational tasks. Our realm of capabilities and toolsets that we leverage includes, but not limited to Endpoint Protection, IDS/IPS, Vulnerability Management, Proxy, Cloud Security and Advanced Threat Protection. This role may require occasional travel to collaborate with other teams.

Responsibilities
- Collaborate with IT and Engineering teams globally in designing, assessing and implementing security controls to improve the overall security posture of Active Directory and Network Infrastructure.
- Collaborate with various teamâs part of our Security organization continuously for operational tasks, red teaming exercise, assisting SecOps in investigating security incidents, internal and external security audit requirements
- Research, evaluate, recommend, configure, maintain and troubleshoot security infrastructure including, but not limited to Anti-Malware console, IDS, Content Filter, Firewall, DNS Security, Vulnerability Management, Mobile Device Management, Privilege Management system and Cloud Security.
- Independent sound decision making skill to review security implications, for change and access requests by discussing with the various stakeholders and generate a consensus on the proposed solution
- Technical security assessment of new security solutions, third-party services and integrations.
- You leverage excellent written and verbal communication skills in a clear business-relevant manner that is adjusted to the audience; Maintain thorough and accurate documentation of all work

Qualifications
- College/University degree (preferably in IT or related field) or relevant/equivalent work/professional experience
- 5+ years of hands-on experience in endpoint and network security
- Knowledge of Identity management. Hands on experience in one or more of the below: Azure AD, Intune, Azure proxy, ADFS, AV, DLP, Splunk, Palo Alto firewalls, SCCM.
- Broad knowledge of Active Directory, Microsoft Security products, Identity Management, network security, endpoint security, cloud security, vulnerability management, security incident response and malware.
- Experience in Cloud Security along with automation and scripting skills is a big plus
- Experience in architecting, deploying, maintaining and improving Splunk SIEM infrastructure is a big plus
- Have in-depth proficiency in System Internals (Windows or Unix) is a plus
- Possess any technical security certifications (e.g., SANS, Offensive Security, Azure/AWS Security Engineer or any other industry standard certifications) is a plus
- Fluent in English and Hungarian

Skills & Competencies
- Good team player, flexible thinker, open to feedback and change
- You have strong problem-solving skills and thrive on your ability to determine root cause and provide relevant solutions
- Passionate about security and self-driven to one-day become an expert
- Ability to juggle multiple priorities, where you are the driving force in ensuring completion and on-time delivery
- Ability to identify, support or drive change, challenge the status quo, working closely with other professionals to build an organization through best practices

Benefits and Perks
- Opportunity to work in full remote mode
- Financial support to build your own home office setup
- On-demand place in our Astoria downtown office
- Wide variety of creative team building activities
- Free choice of hardware for work
- Private health insurance
- Charity and volunteering opportunities
- Eternal source of professional literature in our e-book program
- Monthly self-care days to steam off
- Inclusive, humane and Covid-cautious environment in the future of work"
HU,Analyst,"https://www.linkedin.com/jobs/view/2472033246/

Cyber Security Analyst


Company: Avon 
Location: Budapest, Hungary
Seniority Level: Associate
Industry: Cosmetics
Employment Type: Full-time
Job Functions: Information Technology

About the job
We are currently recruiting for a Cyber Security Analyst to join our global IT Security Team within Avon. This position could be filled in from remotely from all Central and Eastern European countries.
The IT Security Analyst supports Avonâs IT Security Operations function with day-to-day activities ensuring security of Avonâs data and systems.

Acting as a Cyber Security Analyst you will
- Review vulnerability management and threat management reports; proposing process improvements; delivering regular reports
- Support Avonâs security incident management process and investigations routines Contributing to incident impact assessments, root cause analysis, incident remediation planning, threat research intelligence
- Review security reports from cloud infrastructure; delivering related security reports on regular bases
- Verify and propose new rules and measures in DLP systems; control security elements of the DevOps environment
- Analyze service request tickets in ServiceNow ticketing system

You have
- Bachelorâs Degree in Computer Science, Engineering or Information Security, or equivalent work experience
- Minimum 2 Years of Information Security analytical experience in the following domains â network security (IDS, IPS, WAF, etc), vulnerability management, threat analysis, risk assessment and dev security
- Experience related to data privacy; knowledge of DLP operation is beneficial
- Knowledge of security solutions in cloud environments
- Good interpersonal skills, as well as collaborative negotiation will be necessary with both internal Avon associates and suppliers
- Demonstrable ability to execute multiple parallel tactical activities reliably and consistently
- Ability to work under pressure. A calm presence, whilst maintaining a sense of urgency, is essential
- Certified Information Systems Security Professional (CISSP) (preferred)
- Good written and spoken English

What you get in return
- Confidence to bring your whole self to work
- We provide opportunities for you to do your best work and realize your full potential
- We empower you to deliver and support flexible working to help you perform at your best
- We recognize your contribution with a competitive total reward and benefits package along with opportunities to celebrate individual and business success.

Thank you for your interest in Avon. Please note, that due to the high volume of applications we are not contacting all applicants directly. If you have not heard from us within 28 days, unfortunately you have not been shortlisted for this role. Please keep looking for Avon opportunities and get in touch with us."
HU,Engineer,"https://www.linkedin.com/jobs/view/2593771038

IT Security Engineer

Company: Epicor Software
Location: Bratislava, Slovakia or Budapest, Hungary
Industry: Information Technology & Services, Computer Software, Internet
Employment Type: Full-time
Job Functions: Information Technology
Seniority: Entry level

The role:
The IT Security Engineer is responsible for evaluating, developing, designing, testing, implementing, and deploying security devices, systems and infrastructure used to mitigate risk and safeguard the organizationâs information assets. Plans, designs and develops security measures to safeguard information against accidental or unauthorized modification, destruction, or disclosure. Works with management and other personnel, as needed, to identify security needs.

What youâll do:
- Design, deploy, test, document and manage enterprise security solutions, systems & infrastructure.
- Provide technical expertise and analysis for all areas of security technology, including network security, platform security, authentication/authorization systems, identity & access management systems, application security and security infrastructure.
- Participate in the development and delivery of IT security standards, best practices, architectures and systems.
- Identify and remediate security risks, threats and vulnerabilities across networks, systems and applications.
- Research, evaluate, design, test, recommend, and plan implementation of new and/or improved information security devices, systems & infrastructure.
- Proactively protect the integrity, confidentiality, and availability of information stored & processed by and/or in the custody of Epicor Software.
- Work with appropriate technology groups to evaluate, select, install, and configure hardware & software systems to comply with established enterprise security standards and policies.
- Develop technical documentation to support the design, evaluation, selection, installation, and maintenance of security systems.
- Keep abreast of emerging security threats, industry trends, technologies, products and services.
- Produce and maintain detailed IT security engineering specifications, designs and documentation.
- Develop and document technical security standards to comply with policies and best practices.
- Conduct technical evaluations of IT systems for compliance with security policies, standards and best practices.
- Implements security remediation for non-compliant areas of IT.
- Support other department initiatives and deliverables as needed

What skills youâll need:
- Bachelor or Masters degree (preferably in a technology related field) or any combination of equivalent education, experience, and formal training that allows the candidate to meet the requirements of the job.
- CISSP and/or relevant SANS/GIAC certifications strongly desired but not required.
- 4 or more years of information technology experience, at least 2 of them in a relevant information security and/or risk management field.
- In depth knowledge of the IT security industry & best practices.
- Broad knowledge of the IT industry as a whole.
- Strong organizational and teamwork skills.

Prior information security engineering experience in as many of the following areas a possible:
- Operating system and platform security (Microsoft Windows and Linux required. Mac OS X, IOS and Android strongly desired).
- Network security (LAN, WAN, MPLS, VPN).
- Storage Area Network (SAN) security
- Application & System security.
- Cloud, virtual and Software-Defined Network (SDN) security.
- Network, application and next-generation firewalls.
- Intrusion detection & prevention systems.
- Unified threat management systems.
- Digital Loss Prevention (DLP) systems.
- Secure Web Gateway systems.
- Wireless & mobile device security.
- Anti-virus and malware systems.
- Log-monitoring and event management systems.
- Security scanning and vulnerability detection tools.
- Identity & access management systems.
- Directory services (Microsoft Active Directory, LDAP, etc.)
- Voice Over IP (VOIP) security.
- Camera, biometric and physical access systems.

What skills would set you apart:
- Bachelor or Masters degree (preferably in a technology related field)
- Security-related certifications strongly desired, (Security+, CEH, OSCP, GIAC GSEC, CISSP, etc)

Why apply:
In this role at Epicor it will provide the right candidate with the opportunity to broaden their knowledge/experience in a technology driven organisation and make a lasting impact on our overall business and customer environments. As a key member of the team you will play a major role in our success to stay safe and head off threats in the enterprise and to identify security needs that will keep our business safe. Additionally, your growth potential at Epicor is limitless. After spending time in the role, youâll have the tools and support you need to move onto different opportunities and roles utilizing our structured Epicor career pathway.
In return you can expect a great team environment to work in, with a competitive salary and benefits."
HU,Researcher,"https://www.linkedin.com/jobs/view/2593771038

Senior Security Researcher

Company: FireEye, Inc.
Location: Budapest, Hungary
Seniority Level: Senior
Industry: Computer & Network Security
Employment Type: Full-time
Job Functions: 
Remote: YES

Job Description

Mandiant Intelligence is seeking a Senior Security Researcher with a proven record of identifying and tracking cyber threats to function as a member of a fast-paced international team focused on tracking and disrupting criminal networks. The successful candidate will be a seasoned researcher who has knowledge of the cybercrime ecosystem along with a technical understanding of the tools, techniques, and procedures used by these threat actors. This individual must demonstrate full knowledge of fundamental concepts across a wide range of intelligence disciplines based on current primary assignment and additional responsibilities.

A Senior Security Researcher is expected to work with minimal guidance against a broad set of research objectives to handle a variety of complex assignments and situations. The successful candidate must demonstrate full knowledge of fundamental concepts across a wide range of intelligence disciplines. Within established priorities and deadlines, this individual will exercise independent judgment in selecting and applying appropriate work methods, procedures, techniques, and practices.

We encourage giveback to the community and strongly support sharing of expertise by authoring whitepapers and speaking at conferences.

Responsibilities
- Research and develop methods of tracking and detecting criminal activity on the Internet.
- Develop tools, signatures and methods of detection for active threats.
- Reverse engineer malware and contribute to our botnet monitoring framework.
- Hunt for unidentified groups posing threats to our clients.

Requirements
- 5+ years of threat research experience or an analytic role of either network forensics analyst or security engineer/consultant
- 2+ years performing some level of malware analysis
- Experience identifying, analyzing, and interpreting trends or patterns in complex data sets
- Demonstrable experience with relevant reverse engineering tools, such as Disassemblers and Debuggers
- Strong knowledge of x86/x64 assembly language and machine-level understanding of C/C++ constructs, along with Python development experience.
- Working knowledge of file formats used to deliver malicious code such as PE, OLE, etc.
- Deep understanding of operating systems and the Windows API
- Knowledge of packers and obfuscation techniques. Proven experience defeating established anti-analysis techniques.
- Familiarity with Open Source detection technologies such as YARA
- Ability to prepare and present research findings in public setting
- Current position involves performing malware analysis at least 25% of the time

Additional Qualifications
- Experience with large-scale sandboxing operations and technologies (e.g. Cuckoo)
- Familiarity with the use of memory dumps during the analysis process
- Derivation of campaign-level activity through the correlation of technical malware analysis artifacts and broader intelligence gathering
- Understanding of basic cryptographic concepts and common cryptographic algorithms
- C2 protocol deconstruction and emulation
- Experience analyzing Linux-based malware
- Established relationships with computer industry contacts or trust groups
- Honeynet development
- Exploit development
- Ability to recognize and appropriately handle sensitive data
- Ability to interface and establish rapport with internal operations
- Ability to work with little direct oversight"
HU,Analyst,"https://www.linkedin.com/jobs/view/2465568717/

Security Analyst

Company: EPAM Systems
Location: Budapest, Hungary 
Seniority Level: Mid-Senior
Industry: Information Technology & Services
Employment Type: Full-time
Job Functions: 
Remote: 

Description
For our Budapest, Hungary office are looking for a Security Analyst.

Responsibilities
- Create SIEM and SOAR detection and remediation scenarios, implement them as detection and response rules. Create, test, and update playbooks
- Configure security tools integration with SIEM platform
- Conduct cloud and infrastructure security posture assessment
- Monitor on-prem and cloud infrastructure for attacks, intrusions, and unusual, unauthorized, or illegal activity
- Monitor identity and access management, including monitoring for abuse of permissions by authorized system users
- Perform threat hunting and support threat intelligence processes
- Use advanced analytic tools to determine emerging threat patterns and vulnerabilities

Requirements
- Experience with Microsoft Sentinel SIEM solutions
- At least 1 year of experience with Microsoft Azure
- Good to have experience with one of the following SIEM solutions (Splunk, QRadar, ArcSight, LogRhythm, ELK, Wazuh, Apache Metron, OSSIM, etc.)
- Experience with 1 or more SIRP/SOAR tools (TheHive, Cortex, Phantom, Demisto, Resilient, etc.)
- Technical knowledge of Internet security, networking protocols, and related technologies, including IDS/IPS, firewalls, content filtering, Network Behavior Analysis tool, Anti-malware, and packet inspection
- Basic understanding of Windows, Linux, DB, and network device monitoring and logging technics
- Basic understanding of host and network security hardening, networking protocols, common intrusion techniques, and common risk management concepts
- Basic knowledge of malware detection, intrusion detection, and prevention systems
- Experience with network security will be a plus
- Experience with Firewalls (F5, Juniper, Check Point, Palo Alto, Cisco) will be a plus

We offer
- Dynamic, entrepreneurial, high speed, high growth corporate environment
- Diverse multicultural, multi-functional, and multilingual work environment
- Opportunities for personal and career growth in a progressive industry
- Global scope, international projects
- Widespread training and development opportunities
- Unlimited access to LinkedIn learning solutions
- Competitive salary and various benefits
- Sport and social teams support, recreation area, advanced CSR programs"
HU,Engineer,"https://www.linkedin.com/jobs/view/2604269050/

Security Engineer

Company: Genesys
Location: Budapest Metropolitan Area
Seniority Level: Mid-Senior
Industry: Computer Software
Employment Type: 
Job Functions: 
Remote: Yes

About the job
As a Security Engineer, you will be responsible for security monitoring and analysis of Genesys production environments, as well as implementing new security solutions. This role will also require processes/procedures to support compliance objectives.

Major Responsibilities/Activities
- Monitor the security of Production AWS environments.
- Monitor application and system activity logs for potential threats.
- Perform internal/external vulnerability assessments and work with development teams on remediations.
- Evaluate the effectiveness of current security tooling.
- Review, evaluate, recommend new and alternative security tooling as appropriate.
- Respond to security events, analyze, and escalate where appropriate.
- Understand & comply with PCI, HIPAA Security, and Privacy Laws.
- Adhere to Genesys Code of Business Conduct and Ethics.

Minimum Requirements
- 3/5 years experience in a similar role
- Understanding of fundamental security practices.
- Experience with AWS, Linux, and networking concepts.
- Strong troubleshooting skills; able to work independently.
- Familiarity with common vulnerability scanners, e.g. Nessus, OpenVAS.
- Familiarity with common IDS solutions, e.g. Snorts, Suricata.
- Familiarity with SIEM solutions.
- Detail-oriented and systematic.
- One or more of the following: Security+ , CISSP or similar.

Desirable
- BS, MS in Computer Science / Engineering, or equivalent experience.
- One or more of the following:
- Security+
- CISSP
- Experience with AWS, Linux, and networking concepts.
- Strong troubleshooting skills.
- Experience with CI/CD environments and âshift leftâ security approaches
- Programming experience, for example in Python, Node.js, Java."
HU,Analyst,"https://www.linkedin.com/jobs/view/2425995683/

Security Analyst

Company: Diligent Hungary
Location: Budapest, Hungary
Seniority Level: 
Industry: Computer Software
Employment Type: Full-time
Job Functions: 
Remote: 

About the job

Position Overview
This position is a security governance and compliance focused position. The successful candidate will become a Subject Matter Expert (SME) on the security of Diligentâs products as well as the companyâs security policies and procedures and will be responsible for providing security-related support to Diligentâs Sales and Customer Success teams in the Europe, Middle East, and Africa (EMEA) region.
This position resides in Diligentâs Security Governance and Compliance Group and will be located in Budapest, Hungary. The ideal candidate will enjoy security work, customer interaction, and thrive working in a dynamic work environment. Minimal travel is anticipated.

Roles/Responsibilities
- Become SME on the security details of Diligentâs products
- Respond to customer requests for completing security questionnaires, attending conference calls, and participating in audit reviews
- Maintain up-to-date product security documentation
- Schedule and provision Diligentâs customer penetration test sites
- Work with the Proposals group on maintaining the Security Knowledge Base
- Support team members with internal and external audit activities
- Stay current with security and compliance issues and trends

Required
- A degree in Information Security, Cyber Security, or related fields
- 3+ years of information security experience
- An industry recognized security certification such as Security+, CISA, CCSP, CISSP
- Strong interpersonal skills with the ability to easily and effectively interact with EMEA customerâs technical, non-technical, support, and business staff at all levels
- Ability to multi-task, work independently or with other departments, and be able to transition quickly between issues with minimal supervision

Experience Helpful
- Knowledge of Software-as-a-Service model.
- Familiarity with Board Management, Entity Management, File Sharing, and Messaging software
- Familiarity with IT incident and request platforms (eg. ServiceNow, Zendesk, Jira)
- Experience addressing CIO and CISO concerns about security and compliance risks
- Previous experience in a Customer Support or Sales Engineer role at a global SaaS company"
HU,Consultant,"https://www.linkedin.com/jobs/view/2618952626/

Cyber Security Consultant

Company: NISZ Zrt.
Location: Budapest, Hungary
Seniority Level: Mid-Senior level
Industry: Information Technology & Services
Employment Type: Full-time
Job Functions: 

About the job
We are looking for new employees for our ever-expanding cyber defense team. If you want to be part of the world's leading technology Security Operations Center, then we are the place for you! 

The following challenges lie ahead:
- providing support to colleagues involved in incident management,
- Planning and planning of IT security infrastructure elements, handling errors,
- Coordinating and managing the implementation of IT security solutions,
- performing information security expert tasks (planning the information security part of customer needs, technical expert support for procurements),
- expert participation in development, system implementation and integration projects,
- conducting and managing vulnerability assessments, developing protection measures,
- Preparation, review and update of security documentation for ICT development,
- contributing to the development of the company's information security technology strategy related to ICT platforms. 

Join us if:
- you have a relevant higher education degree,
- you have at least 3 years of experience in IT security,
- you know security technologies, what is worthwhile and can be used,
- you know IT and network technologies and their security solutions,
- have basic programming knowledge (mainly scripting language (s)),
- you know how basic security software works, how to set it up (mainly virus protection, SIEM systems, endpoint protection and network monitoring systems, data leakage software, etc.),
- Thorough knowledge of the logging capabilities of the Windows / Linux operating system, application managers, web and application servers, interpretation of log entries is not a problem,
- you have professional English language skills,
- autonomy, system-centric thinking, security-conscious approach, high level of problem-solving skills. 

It benefits you:
- domestic and international examinations (eg CEH, OSCP, CCNA, manufacturer certifications),
- Experience in operating IT systems,
- Forensics experience,
- experience in processing threat information,
- if you are familiar with the IT architectural environment (DC network, virtualization environments, operating systems and databases, backup solutions). 

If you choose us:
- you will have the opportunity to work partly from home,
- we support your development with exciting trainings and professional conferences,
- you can work with cutting-edge tools,
- you will never be bored, as you always have to be on the lookout for cybersecurity,
- you can be part of a professional community providing quality services,
- we support your sports activities (AYCM, sports circles, bike-friendly workplace),
- in summer you can relax in the corporate resort on the shores of Lake Balaton,
- you can work in a family-friendly workplace.

Place of work: Budapest XIII. district, Csata street"
