country,title,text
LT,SOCAna,"https://www.linkedin.com/jobs/view/2612089232/

SOC Analyst 


The SOC Analyst receives, researches, triages, and documents all security events and alerts as they are received. This individual support multiple security-related platforms and technologies, interfacing with others within the IT organization, as well as other internal business units and external customers/partners. Events will be generated from endpoints, networks, security information and event management (SIEM) systems, threat intelligence platforms, employees, third parties and other sources. While working with best-of-the-breed security systems/tools and going through a lot of trainings, you will improve your cyber security skills and knowledge daily.

Requirements For This Role
A genuine interest in Cybersecurity and understanding of general information security principles
Networking fundamentals and good knowledge of Windows systems
Solid understanding of various attack vectors commonly employed by hackers
Strong analytical skills, problem solving ability and stress resistance capability


Seniority level
Associate
Employment type
Full-time
Job function
Information Technology
Industries
Financial Services and Banking"
LT,Techni,"https://www.linkedin.com/jobs/view/2612089232/

Technical Security Manager 


You will be responsible for technical IT and network security in Technology division and you will contribute to making sure that our solutions meet security best practices and comply to highest industry standards. Your input will be critical when building customer specific IT and Network solutions. You will be part of cybersecurity incidents investigation and remediation team. Primary focus of your work will be technical (e.g. hardening of our solutions) rather than creating documents.

Short term: You will start by working on development of technical security roadmap and participating in ongoing and new projects (e.g. 5G implementation, next gen TV solution building) representing technical security domain together with colleagues from Telia Company.

Long term: Your goals will be to ensure continuous work supervising and securing that our solutions and localized implementations meet dynamic industry needs and responding to evolving cyber threats.

Who are you?
A hands-on expert of security tools and techniques, knowledgeable in best practices of the network and IT areas, able to work closely with several organizational units in parallel to ensure security measures are on the right level.

Your personality:

You enjoy working in the international company with dynamic business. You are an expert, who is committed to the organization's objectives, the one who can drive changes and execute on multiple projects.

You are self-driven, result oriented and proactive
You are great in problem solving and have superior analytical skills
You can deep-dive into details when needed keeping overall picture as a main priority
You enjoy co-operating with others, building relationships with other Technology and IT teams and business units
You display a positive outlook and have a high level of integrity
You are not afraid to challenge existing ways of thinking
You have strong sense of #Ownership

Your experience:

Strong IT / Technology background
A proven track record in IT and Networks technical security
CISSP, CEH or similar certificate as an advantage
Developing IT Security services, processes, implementing security tools
Great knowledge of IT and Network standards, industry practices
Practical experience in systems hardening and maintenance from the security perspective during full lifecycle
Experienced identifying and mitigating risks associated with known and potential vulnerabilities



Seniority level
Not Applicable
Employment type
Full-time
Job function
Other, Information Technology, and Management
Industries
Telecommunications and Information Technology and Services"
LT,ITSecu,"https://www.linkedin.com/jobs/view/26120892329/

IT Security Engineer in Network Security Platform Support Team


Job Description

Area

Security, headed by the office of the CSO, is a part of an organization that delivers high-quality security and risk solutions to Danske Bank and its customers. Security works with complex technical issues and contributes to developing Danske Bankâs global competitive edge on innovative risk mitigating solutions.

Network Security Platform Support team is part of Cyber Operations tower within Security department with more than 100 colleagues located in Denmark, Lithuania and India.

We are looking for an IT Security Engineer who will be working closely with Endpoint detection and response (EDR) technology. This person should have knowledge and experience of the Windows environment. A demonstrated understanding of information security concepts, standards, and practices is required.

You will be closely working with other members of the network security team and IT teams to ensure continued operational stability and security of the Danske Bank workplace and server environment.

Mission:
Install, configure, operate, maintain, monitor and troubleshoot of Endpoint detection and response (EDR) environment
Respond to outages, resolving and documenting high profile incident tickets
Troubleshoot technical incidents of Web Application Firewalls, PROXY, IPS/IDS and Sandbox platforms if necessary
Participate Cyber Security project activities
Analyse current security capabilities and provide suggestions for improvements
Carry out occasional on-duty or after business hours work if necessary, regarding incident support
Define disaster recovery plans and drive their execution to achieve operational stability
Maintain and document Standard Operating Procedures and Technical documentation
Build and preserve educational content as a key part of the engineering experience
Skills:
Bachelor degree in Computer Science, Mathematics or equivalent
2+ years of experience in IT Infrastructure
Strong understanding of Windows environment
Experience with endpoint security products
Good understanding of Malware protection techniques
Knowledge of security in designing, deploying, and operating physical/virtual server infrastructure
Understanding of TCP/IP protocol, Firewalls, Proxy and IPS/IDS is a strong plus

Seniority level
Entry level
Employment type
Full-time
Job function
Information Technology
Industries
Information Technology and Services, Computer Software, and Financial Services"
LT,Inform,"https://www.linkedin.com/jobs/view/2612089232/

Information Security Analyst 


About the job:

Participate in Security Related Projects to recommend and implement Security measures and controls
Participate in a creation of Information Security policies and procedures
Perform Vulnerability testing, risk analysis and security assessments
Anticipate and detect security threats, alerts, incidents and reduce their likelihood
Analyze security breaches and threats to determine their root cause
Conduct internal and external security audits
Participate in conducting Information Security controls tests


About you:

College degree in computer science, information technology, telecommunication, engineering or etc. would be an advantage
At least 1 year of experience in operating computers, peripherals and infrastructure environments
Very good verbal and written communication skills in English
Critical thinker with structured root cause analysis approach
Customer-focused team player with ability to work in cross-country project teams
ISO 27001 or NIST 800-171 related work experience would be an advantage


Seniority level
Associate
Employment type
Full-time
Job function
Information Technology
Industries
Electrical/Electronic Manufacturing and Semiconductors"
LT,SrEndp,"https://www.linkedin.com/jobs/view/26120892329/

Sr. Endpoint CyberSecurity Engineer 


Role/Responsibilities

The Cybersecurity team is globally responsible for helping the organization balance risk by

aligning policies and procedures with Moodyâs business and regulatory requirements. The

team is responsible for the development, enforcement, and monitoring of security controls,

policies and procedures, disaster recovery programs, GRC (Governance, Risk and Compliance)

reporting and the delivery of security services including the companyâs Cyber Security

program.

Functional Responsibilities
Assist and become subject matter expert on a range of endpoint security products in the Cybersecurity portfolio â including EDR and encryption
Research and recommend new features for existing endpoint security tools
Enhance automation in areas such as compliance, installation, and reporting
Assist with creating and updating documentation including standard operating procedures and guides for different audiences â internal team, InfoRisk, and IT teams
Develop, collect, and mature security metrics for IT Risk programs
Security tool deployment in Cloud and On-Premise environments
Provide escalation support for endpoint security tools
Work with IT teams to develop or enhance processes, provide cross-training, assistance and build relationships
Assist with compliance, ensuring endpoint tools are properly installed, reporting and fully functional across the organization
Plan and assist with implementation of security tools for new acquisitions
Plan and rollout upgrades, perform true-ups and remediation
Preferable work hours are 11 AM to 8 PM EEST.

Some scheduled weekend work and on-call rotation expected.

Qualifications
Minimum 7-12 years of experience in IT industry, preferably in a financial service or consulting organization
3-7 years IT engineering experience with security tools and technologies
Business English reading comprehension, written and oral communication skills
Strong analytical skills to troubleshoot effectively with minimal assistance
BS or BA degree, preferably in engineering, science, or technology; or equivalent work experience
Technical Competencies
Strong background implementing and supporting endpoint security technologies such as EDR, AV, local firewalls, encryption, VPN and proxy
Experience with Microsoft 365 offerings - Endpoint Manager, Intune and Device Management
Thinks with a security mindset. The successful candidate has a strong IT background with in-depth knowledge of several key security practice area: access control; application security; network security; security architecture; security strategy
Ability to quickly assimilate new technologies, tools, internal/external systems and design frameworks.
Working experience with cloud technologies such as AWS and Azure
Automation or scripting experience
Broad technical background including understanding of networking, firewalls, servers, workstations, and Active Directory
Strong working knowledge of Windows Server and Workstation
Linux experience a big plus
macOS experience a plus
AWS \\ Azure experience a plus
LOB/Cost Center



Seniority level
Not Applicable
Employment type
Full-time
Job function
Information Technology
Industries
Financial Services"
LT,Securi,"https://www.linkedin.com/jobs/view/26120892329/

Security Engineer (Incident Response) 



In This Position, You Will
Build up tools to support efficient and effective incident response process
Monitor for security violations across the infrastructure and endpoints
Automate the mundane tasks away
Perform deep dives into the security incident investigations
Lead threat hunting campaigns to look for non-trivial signs of compromise
Coordinate incident response with colleagues across the organization
Carry out forensic analysis on breached assets
Provide concise reporting on incidents and security risks
Share your insights via lessons learned sessions
Grow as an information security professional and take up new challenges

About You
Have experience in dealing with computer security incident response
Extensive knowledge in security best practices and traits of common cyber attacks
Natural attention to detail and ability to follow the breadcrumbs
Experience with building custom tools, integrations and automation
Able to quickly learn, showing initiative and going an extra mile
Non-judgemental attitude towards helping others
Desire and commitment to grow personally and professionally
Keep an open mind and be flexible to adapt to new challenges as the company grows
Excellent at communicating in spoken and written English


The salary range for this position is 2600-6900 â¬ (gross) per month.

If this sounds interesting â you may well be just who we need. Apply and weâll be in touch.

Seniority level
Entry level
Employment type
Full-time
Job function
Information Technology
Industries
Information Technology and Services, Computer Software, and Internet"
LT,Securi,"https://www.linkedin.com/jobs/view/26120892329/

Security Architect 


Responsibilities
Develop and maintain Security Domains to fulfil strategy and business goals
Define Target Architecture, including principles, capabilities, guidelines and roadmaps
Provide technical expertise on security technologies and products implementation
Establish effective relationship with Business areas and other stakeholders
Drive information protection strategy and initiatives through assigned Business areas
Support Business/IT projects to ensure security is integrated throughout the delivery lifecycle
Provide guidance on Security Architecture, requirements, practices and solutions
Determine functional and non-functional security requirements; Perform risk assessment and develop security controls


Skills And Experience
University degree
At least 3 years of experience in information security
Hands-on experience with security technologies and products
Experience in design and implementation of complex solutions
Experience in related areas (e.g. Cloud solutions, Software development, etc.)
Strong understanding of information security frameworks and industry standards
Certifications in Information Security, IT Audit or Risk Management
Fluency in English



Seniority level
Associate
Employment type
Full-time
Job function
Information Technology
Industries
Information Technology and Services, Banking, and Financial Services"
LV,ITSecuri,"https://www.linkedin.com/jobs/view/26120892329/

IT Security Expert 


JOB PURPOSE:



IT Security Expert is responsible for development, implementation, monitoring, and maintenance of the information and cyber security program, including identifying critical systems and critical digital assets, addressing cyber security controls for each critical digital asset, and maintaining cyber security attack mitigation and incident response capability



REQUIREMENTS



Professional degree in Computer Science, Information Systems, Cyber engineering or equivalent (Masterâs degree is preferable)
5+ years of varied information technology experience is required
5+ years of direct experience in information/cyber security-related duties is required
3+ experience in developing security concepts/strategies, security planning and organization. Proficiency to develop and draft internal regulatory enactments â policies, regulation, plans, guidelines etc.
Applicable experience includes, but is not limited to, cyber security, computer and networking infrastructure, operating systems, application software development, project management, regulatory compliance, risk management, and providing training
Good knowledge to navigate in areas of Latvian law related to national security, security of IT critical infrastructure, security of IT, NIS Directive and related national legislation, as well as GDPR. Ability to orientate in the EU requirements of information security management and information and communication technology (ICT) regulations and international standards, as well as in the generally accepted practice in the field of information security
Ability to develop information security management structure/architecture, incl. to describe the roles, duties, responsibilities of the responsible persons
Experience in information security, specifically with penetration testing, intrusion detection, incident response or digital forensics
Proficiency in information/cyber security risk management
Ability to identify information and cyber security vulnerabilities, threats, assess and calculate the impact of the threat, determine the probability
Experience working within a international team setting
Advanced certifications such as SANS GIAC/GCIA/GCIH, CISSP, CISA, CISM or equivalent will be considered advantageous
Advanced understanding of hardware and software systems is required
Experience to maintain confidentiality in regard to information processed, stored, or accessed by the systems is required
Advanced understanding of TCP/IP, common networking ports and protocols, traffic flow, system administration, defense-in-depth and common security elements
The ability to manage multiple concurrent projects and to reason analytically is required
The ability to work with and train people possessing differing levels of technical knowledge is required
Proficiency in writing technical specifications are required
Proficiency in incident investigations
Ability to orientate in the company's business continuity processes and ensure the planning and monitoring of information system renewal activities
Ability to use logic and reasoning to identify the strengths and weaknesses of IT systems
Ability to organize, plan and control effectively oneâs work, set the priorities independently and planning the work according to them
Excellent Latvian language skills
Good command of spoken and written English




RESPONSIBILITIES



Creates vision for IT security strategies, both short-term and long-term
Develop and direct an ongoing, proactive risk assessment program for IT infrastructure
Communicates risks and recommendations to mitigate risks to the direct manager and the senior management
Organise the confidentiality, integrity, and availability of information resources by creating and maintaining enforceable policies, regulations and supporting processes, and ensuring compliance with regulatory requirements
Oversees all ongoing activities related to the development, implementation, and maintenance of the Companyâs IT security policies and procedures by ensuring these policies and procedures encompass the overall security of IT infrastructure
Chairs the IT Security Committee (ITSC) and coordinates the activities of ITSC so that security decisions do not interrupt business processes while maintaining the confidentiality, integrity, and availability of information resources
Acts proactively and advise IT department to prevent potential disaster situations by ensuring that proper protections are in place, such as intrusion detection and prevention systems, firewalls, and effective physical safeguards, and contribute for the availability of ensuring a business continuity/disaster recovery plan, other IT security issues
Evaluates security incidents and determines what response, if any, is needed and coordinates IT department responses
Develops information security awareness training and education programs to present them to employees, and participates in local, regional, and national awareness and education events, as appropriate
Organize developing design, construction and railway systems and IT infrastructure architecture and cyber security solutions
Recognizes problems by identifying unusual activities; running counteractive protocols; reporting violations
Act as internal expert on matters relating to intrusion detection and incident response
Lead investigations into network intrusions and other cyber security breaches. Provide a coordinated response to complex cyber-attacks that threaten assets, intellectual property, and computer systems
Contribute to the development of new defensive systems and protocols and improvement of security monitoring and incident response processes and solutions by assessing current situation; evaluating trends; anticipating requirements
Determines security violations and inefficiencies by conducting periodic audits
Upgrade systems by implementing and maintaining security controls
Keep users informed by preparing performance reports"
LV,Junior,"https://www.linkedin.com/jobs/view/26120892329/

Junior Security Engineer - INTERN

What you'll do

You will work in our embedded OS development team on improving our product security.

Essential Responsibilities Based On Your Interest And Skill
Learn how to evaluate and fix latest vulnerabilities in our and open-source software components
Learn and perform device fuzzing and penetration testing
Communicate with internal and external penetration testing teams
Learn how to investigate and fix other software issues
Code base sustaining and improvement
Remote automated testing on real hardware
What qualifications will you need to be successful?
Motivation
Interest in learning software security
Basic understanding of C programming language concepts
Basic understanding of how code is compiled and executed by the processor, how data is stored and processed
Interest in learning embedded C and Linux system development
User experience with Linux system
Good written and spoken English
Skills That Are Considered An Advantage
Experience in C, especially for embedded devices (home projects with Arduino, Raspberry PI, PIC etc.)
Experience with developing embedded devices and/or electronics
Experience with scripting languages (Bash, Python)
C++ knowledge"
LV,IAMSec,"https://www.linkedin.com/jobs/view/26120892329/

IAM Security Expert


Experience needed

Working knowledge of security standards and protocols including but not limited to OpenID Connect, OAuth, JSON Web Tokens, SSO
Conceptually understand source code in many languages, some C# coding skill
Good troubleshooting skills; following HTTP traces, extracting application logs, matching behavior to implementation
Analytical or hacker mindset; finding weaknesses in IAM implementations
Communicate confidently in a clear, concise and articulate manner - verbally and in written form.


Responsibilities:

Perform IAM focused security assessment covering all types of applications (web, native, API) developed in If
Perform reviews of solution architecture and source code (C# in abundance) to meet best IAM security principles and practices
Provide guidance in technical security requirements when handling identities and access management in different If projects
Suggest and help implementing security improvements for central IAM systems in If
Contribute to internal security guidelines and reference implementations for identity and access management"
LV,NordicDa,"https://www.linkedin.com/jobs/view/26120892329/

Cyber Security Specalist

The following requirements apply to a successful candidate:

ï§ Perception of the security of the network perimeter of organizations, KDV, mobile devices;

ï§ Experience with IT infrastructure projects;

ï§ Basic understanding of IT security concepts and good practices;

ï§ 2-3 years of experience in network and / or Windows / Linux servers;

ï§ Ability to manage essential technical aspects of project activities including but not limited to needs gathering, demonstration, proof of concept and assessment of technical specifications of solutions;

ï§ IT industry certifications (Cisco, Microsoft, CompTIA and others) would be considered an advantage;

ï§ Good English writing, speaking skills;

ï§ Representation / public speaking skills (or openness to learn them).



Duties & Responsibilities:

ï§ Provide technical support for projects with partners;

ï§ Technology testing;

ï§ Implementation of solutions;

ï§ Providing technical training to new and existing partners;

ï§ Demonstration of technological possibilities to partners and on-site during events, webinars and in the initial stages of the project;

ï§ Technical representation of manufacturers at events / conferences organized by industry or partners;

ï§ Maintain up-to-date technical knowledge in the cyber security industry and in a competitive environment.



What's in it for you:

ï§ Professional growth in the hot and dynamic IT security industry;

ï§ Participation in international conferences

ï§ That good feeling when you make a customerâs digital life safer

ï§ Hybrid (remote / office) work

ï§ Personal / Professional life balance"
LV,Penetrat,"https://www.linkedin.com/jobs/view/26120892329/

Penetration tester (White Hat Hacker)

Job Description

You have an opportunity to join an established and experienced security team in a fast-growing company with a worldwide presence. You will be responsible for web application, web service, mobile and network security testing, security architecture, communication with developers and project managers as well as company-wide security recommendations.

Qualifications
Solid technical skills in both information security architecture and penetration testing;
Good understanding of network protocols;
Scripting and programming experience;
In-depth understanding of operating systems;
Ability to assess testing tools and deploy the right ones;
A solid understanding of ethical hacking;
Ability to explain findings to both technical and non-technical professionals;
Able to work independently but also as part of a team;
Flexibility to change direction and manage conflicting demands;
Comfortable working in a fast-paced environment.
What Will Give You An Edge
Technical certification (OSCP, OSCE, CEH, CISSP, CHFI, CLPT);
Experience with reverse-engineering;
Knowledge of Agile, SDLC, and Continuous Security / Continuous Delivery models.
Responsibilities
Plan and perform vulnerability assessments and penetration testing (application, network, systems and infrastructure);
Research and develop testing tools, techniques, and process improvements;
Perform static and dynamic code analysis;
Conduct web application penetration testing in line with OWASP methodologies;
Develop security threat models and test plans;
Document testing methodologies and results;
Analyse outcomes and make recommendations for security improvements;
Work with application developers to validate, assess and identify root causes of vulnerabilities;
Make suggestions for company-wide security improvements;
Keep up to date with latest security testing and ethical hacking methods."
LV,Applic,"https://www.linkedin.com/jobs/view/26120892329/

Application Security Engineer or Senior Application Security Engineer



Responsibilities
Own vulnerability management and mitigation approaches
Conduct threat modeling tied to security services
Conduct application security reviews
Implement secure architecture design
Provide security training and outreach to internal development teams
Develop security guidance documentation
Assist with recruiting activities and administrative work
Define, implement, and monitor security measures to protect GitLab.com and company assets


Requirements
Familiarity with common security libraries, security controls, and common security flaws that apply to Ruby on Rails applications
Some development experience (Ruby and Ruby on Rails preferred; for GitLab debugging)
Experience with OWASP, static/dynamic analysis, and common exploit tools and methods
Experience with Google Cloud and GCP-related services
Experience with Go and Automation are pluses
Comfortable with using Git
Excellent written and verbal communication skills
Demonstrable teamwork skills and resourcefulness
Passion for open source
Linux experience (e.g. Ubuntu)"
LV,Securi,"https://www.linkedin.com/jobs/view/26120892329/

Security Operations Engineer (SecOps)

Responsibilities
Run secure code assessments and advise developers on remediation.
Maintain static and dynamic security analysis tools and integrate them into the CI pipeline.
Provide timely and adequate information about the current state of Toptal security.
Develop corporate security practices, policies, and standards.
Respond to any ongoing or completed incidents, help teams to find the root cause, and set possible action points.
Contribute to application designs and solutions and assist with code reviews.
Educate staff on personal, corporate, architecture, and development security best practices.


In The First Week, Expect To
Onboard and integrate into Toptal.
Rapidly begin learning about Toptalâs history, culture, and vision.


In The First Month, Expect To
Get familiar with the tools we use to assess and improve the security of our applications.
Complete necessary training.
Deliver your first tickets through to completion.
Begin collaborating with other teams.


In The First Three Months, Expect To
Track the latest vulnerabilities in used frameworks and technologies and communicate to developers on how to mitigate them.
Improve the security audit of our applications (integrate new security tools, scale current solutions to more projects, create dashboards with metrics, and set up automated notifications for our teams).
Work on achieving team OKRs.


In The First Six Months, Expect To
Take part in making design/implementation decisions.
Investigate security events and carry-on follow-up actions.
Suggest and implement improvements for our processes and tools.
Hold security awareness & education sessions and develop appropriate materials for the whole company.


In The First Year, Expect To
Assist in preparation for certification against one of the modern security standards (ISO 27001, SOC1 or other).


Requirements
3+ yearsâ experience with application security.
Experience in application development with at least 1 modern programming language.
Experience with CI/CD tools like Docker and Jenkins, as well as cloud platforms (preferably GCP).
Knowledge of OWASP methodology and web and mobile vulnerabilities.
Be familiar with common security standards (e.g. ISO/IEC 27000-series, GDPR, SOC1).
Be familiar with SAST and DAST tools like BurpSuite, OWASP ZAP, NMap, Metasploit, Kali Linux, etc.
Ability to solve complex problems by considering multiple solutions, weighing them, and deciding on the best course of action.
Be genuinely interested in technology and love to try new things.
Be open to receiving constructive feedback.
You must be a world-class individual contributor to thrive at Toptal. You will not be here just to tell other people what to do."
LV,Embedd,"https://www.linkedin.com/jobs/view/26120892329/

Embedded Security Engineer


What you'll do 

New feature introduction, including latest payment schemes and cryptographic standards
Improvement of sensitive data protection with cryptographic, hardware, software policy measures
Code base sustaining and improvement
Issue investigation
Latest vulnerability fixing in our and open-source software components
Device penetration testing
Remote automated testing on real hardware


What qualifications will you need to be successful? 

Experience in C development: understanding how code is compiled and executed by the processor, how data is stored and processed
Knowledge of Linux systems
Good written and spoken English
Experience with debugging techniques and tools at both userspace and kernelspace
Experience with scripting languages (Bash, Python)
Nice to have:

Experience in software security is considered an advantage: Data encryption, authentication; Access control, authorization
Experience in proactive vulnerability investigation and software fuzzing is considered an advantage
Experience in embedded C is considered an advantage
Linux kernel and driver development experience are considered an advantage
Experience with ARM TrustZone is considered an advantage
PCI-PTS or other security standard knowledge is considered an advantage
C++ knowledge is considered an advantage"
LV,Informat,"https://www.linkedin.com/jobs/view/26120892329/

Information Security Officer


About The Role:

We seek an experienced Information Security Officer who is motivated and a team player to grow our team and implement new processes and custom financial web applications.



You will:

Establish and continuously improve Information Security governance framework and processes within the organization
Establish and enhance Information Security governance policies, processes, procedures and guidelines, process measurement and control mechanisms supporting business goals and ensuring compliance with security and privacy requirements
Provide technical expertise on security technologies
Identify, assess, document, and review information security risks.


You should apply if you:

Have at least 2 years of experience in Information security;
Have a good understanding of Information Security governance, risk and compliance methodologies, control frameworks and processes
Have good knowledge about IT Processes;
Have good knowledge about Information Security best practices;
Have excellent verbal and written knowledge of English;


Considered a bonus if you:

Have industry-relevant certifications (ITIL, CEH, CISA, CISM, CISSP);
Have experience with Information security standards (ISO 27001, PCI-DSS); Have experience in offensive security;
Have experience with working with Cloud environments;
Have experience working in a fintech or payments company."
LV,Networ,"https://www.linkedin.com/jobs/view/26120892329/

Network Security Administrator


Your daily responsibilities:

Design, implementation and operation of modern network and security environments on hybrid, public and private cloud infrastructures
Planning and implementation of proof of concepts as part of the development of new network & security services
Consistent automation of standard processes (Terraform, Ansible)
Additional to cloud infrastructures in AWS and Azure, you will work with technologies such as Cisco's Nexus switches, firewalls from Fortinet and virtualised networks based on VMWare's NSX and SD-WAN products


Your background:

Experience in network and firewall technologies and OSI layers 1-4
Good knowledge of network and application protocols
Dynamic routing over multiple redundant paths and dynamic load distribution as well as a high awareness of network security 
Joy of analyzing complex problems and solution orientation
Experience with Azure or AWS or with Citrix' Netscalers will be a plus 
Service orientation, ability to work in a team and enthusiasm about new technologies"
LV,Senior,"https://www.linkedin.com/jobs/view/26120892329/

Senior Infrastructure Engineer

Position Description

We are looking for an experienced engineer to build and scale services in a cloud environment within our Infrastructure team. Our Infrastructure Engineers work with a high-energy, fast-paced team responsible for supporting initiatives and operations across Toptal.

This is a remote position that can be done from anywhere. Due to the remote nature of this role, we are unable to provide visa sponsorship. Resumes and communication must be submitted in English.

Responsibilities
Toptal services are deployed across hundreds of servers. You will be responsible for designing, building, deploying, and maintaining highly available production systems, with shared ownership with the development teams.
We are embracing DevOps practices, where the Infrastructure team develops systems, automation, tooling, and workflows and has a consulting/mentoring role in enabling developer teams to own the whole lifecycle of the software they are making.
Implement monitoring for automated system health checks, develop procedures, and maintain system troubleshooting and maintenance documentation.
Collaborate regularly with engineering teams to improve the companyâs engineering tools, systems, procedures, and data security, not just administer clusters and cloud services.
Join daily scrum standups (GMT-3 to GMT+5). Expect pair programming, engaging in peer code reviews, and using collaboration tools like Slack and Zoom.


In The First Week, Expect To
Join our boot camp team and begin onboarding into Toptal.
Learn about our teamâs processes and get familiar with the code that maintains our infrastructure resources.


In The First Month, Expect To
Gain insight into our systems by learning why they are built the way they are and how to improve them.
Monitor systems security, performance, and availability.
Begin to learn a variety of roles in a wide range of Infrastructure projects.


In The First Three Months, Expect To
Start working on support tasks to get familiar with the core tools and setup and everyday challenges.
Provide excellent customer service by understanding and addressing the teamsâ needs and expectations through effective communication and collaboration while learning about our infrastructure.
Deliver internal Infrastructure and services such as monitoring, logging, automation, and data services targeted at our internal users.
Support the development of CD pipelines and next-generation Kubernetes based infrastructure platform.


In The First Six Months, Expect To
Support Infrastructure design, architecture, and implementation support.
Have opportunities to be involved in systems design, identify new technologies to support the business, and resolve infrastructure compatibility and performance problems as they arise.
Participate in the on-call rotation schedule (during business and after hours) to support all infrastructure-related systems.
Report any downtime or performance issues faced by the system, drill down to find out what caused it, and coordinate with other teams to resolve them.
Handle incident resolution if a developer is not needed.
Participate in our Disaster Recovery, change control, and security standards initiatives.


In The First Year, Expect To
Communicate with key partners on project engagements.
Partner closely with our teams in the engineering area to develop infrastructure automation and management solutions with a strong focus on scalability, observability, automation, reliability, security, and quality in Google Cloud Platform.
Plan and coordinate testing of changes, upgrades, patches, new releases, and new services.
Participate in technology initiatives that enable developers to deliver their services to our customers with minimal friction and a high degree of quality.


Requirements
Experience with Kubernetes environments: production operations, troubleshooting, debugging, cluster provisioning, and management.
Be proficient in deploying automation with tools like ansible and terraform, as well as version control.
Be eager to help teammates, share knowledge with them, and learn from them.
Previous experience managing infrastructure configuration and provisioning through code for large, distributed systems on public cloud platforms (AWS, GCP).
Solid understanding of Linux debugging, LAN and WAN networking, IP addressing, Load Balancing, VPNs, and routing.
A strong understanding of modern systems and service-related security methodologies.
Hands-on experience with system and application metric collection and alerting services like Graphite, Grafana, Prometheus, InfluxDB, Sensu, or others. A keen focus on what makes a system observable.
Proficient in scripting languages such as Python, Bash, Ruby, etc.
Understanding of and experience with continuous integration and continuous deployment patterns and tools such as Jenkins and Travis.
Outstanding troubleshooting skills. Experience in resolving complex problems through various troubleshooting protocols and processes.
Experience with Docker, Docker Compose, and building optimized docker files.
Experience running RDBMS. PostgreSQL experience is an added advantage."
LV,Penetr,"https://www.linkedin.com/jobs/view/26120892329/

Penetration Tester

Role & Responsibilities

Solve assignments in various types of security audits 
Describe the results in the form of report with recommendations 
Present the results to a small group of listeners from the customer
Participate in customer assignments together with both Swedish and international Cyber Security colleagues as technical expert 
Perform various types of safety tests in close collaboration with the customer and the rest of the team 
Participate in customer meetings to support customer managers by clarifying assignments and how the projects are to be carried out with the schedule, skills and resources needed



Education and experience

You have a technical education as a basic prerequisite, but we value your experiences in incident management and forensics highly 
You have certifications that prove the competence, e.g.: Ethical Hacking, OSCP, SANS or similar are meritorious
You have experience of penetration testing and competence in one or more of the following areas:
Safety testing and technical reviews in the form of standardized penetration tests but also scenario-based tests 
OWASP Security testing guide, 
Network-based tests according to, for example, PTES, OSSTMM 
Network - Design & structure, communication & protocol, FW, IDS / IPS, Load balancer, Storage, etc. 
Wireless communication, IoT, OT, Web system & Cloud 
Hardware, Operating Systems, Virtualization and Containers
Programming, and code review 
Social Engineering, Red teaming 
IT Forensics & Reverse engineering 
Technical skills

It is a matter of course to write accurate reports and you are satisfied with presenting your results to both technicians and management.
You a good ability to express yourself in writing and verbally in English, knowledge of Swedish will be considered an advantage
Personal attributes

You are passionate about technology and security challenges
You know methodology and techniques in the field of cyber security
You are a person who wants to support mission planning, participate in technical customer dialogues 
You are able to deliver either independently or as part of a delivery team with colleagues from KPMG Cyber Security network"
LV,Senior,"https://www.linkedin.com/jobs/view/26120892329/

Senior AWS Developer 
Design your lifestyle as a top freelance developer, with the freedom to work however, wherever, on your terms.

Freelance work is defining the careers of today's developers in exciting new ways. If you're passionate about working flexibly with leading Fortune 500 brands and innovative Silicon Valley startups, Toptal could be a great fit for your next career shift.

Toptal is an elite talent network for the world's top 3% of developers, connecting the best and brightest freelancers with top organizations. Unlike a 9-to-5 job, you'll choose your own schedule and work from anywhere. Jobs come to you, so you won't bid for projects against other developers in a race to the bottom. Plus, Toptal takes care of all the overhead, empowering you to focus on successful engagements while getting paid on time, at the rate you decide, every time.

As a freelance developer, you could join an ever-expanding community of experts in over 120 countries, working remotely on the projects that meet your career ambitions.

That's why the world's top 3% of developers choose Toptal. AWS Developers in our elite network share:
English language proficiency
At least 3 years of professional experience with AWS
Project management skills
A keen attention to detail
Through understanding of software security is a strong advantage
Full-time availability is a strong advantage"
